qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	query_start	query_end	subject_start	subject_end	query_contig	subject_contig
gene_78_SAMEA2621151_40	gene_33_SAMEA2621061_122	77.806	392	82	3	1	391	1	388	0.0	620.0	81677	82852	33398	34564	SAMEA2621151_40	SAMEA2621061_122
gene_78_SAMEA2621151_40	gene_17_contig_154566	77.551	392	72	5	1	391	1	377	0.0	610.0	81677	82852	23323	24456	SAMEA2621151_40	contig_154566
gene_78_SAMEA2621151_40	gene_83_contig_155688	76.215	391	68	4	1	391	1	366	0.0	599.0	81677	82852	71407	72507	SAMEA2621151_40	contig_155688
gene_78_SAMEA2621151_40	gene_88_contig_156409	68.02	394	110	6	1	391	1	381	0.0	558.0	81677	82852	91376	92521	SAMEA2621151_40	contig_156409
gene_78_contig_155688	gene_37_SAMEA2621061_122	59.756	82	30	1	1	79	13	94	2.09e-33	107.0	69776	70030	35791	36090	contig_155688	SAMEA2621061_122
gene_78_contig_155688	gene_75_SAMEA2621151_40	53.571	84	38	1	1	83	13	96	2.25e-32	104.0	69776	70030	80244	80537	contig_155688	SAMEA2621151_40
gene_78_contig_155688	gene_12_contig_154566	65.079	63	22	0	21	83	36	98	2.56e-30	99.4	69776	70030	21562	21861	contig_155688	contig_154566
gene_78_contig_155688	gene_39_SAMEA2621085_65	51.22	82	37	1	1	79	13	94	2.44e-28	94.4	69776	70030	32552	32836	contig_155688	SAMEA2621085_65
gene_79_SAMEA2621151_40	gene_32_SAMEA2621061_122	65.198	454	144	10	17	464	13	458	0.0	553.0	82890	84287	31977	33362	SAMEA2621151_40	SAMEA2621061_122
gene_79_SAMEA2621151_40	gene_18_contig_154566	64.301	465	152	9	8	464	1	459	0.0	531.0	82890	84287	24459	25847	SAMEA2621151_40	contig_154566
gene_79_SAMEA2621151_40	gene_34_SAMEA2621085_65	63.203	462	154	6	12	464	11	465	0.0	518.0	82890	84287	28595	30001	SAMEA2621151_40	SAMEA2621085_65
gene_79_SAMEA2621151_40	gene_84_contig_155688	58.134	461	159	10	19	464	15	456	1.54e-172	489.0	82890	84287	72525	73904	SAMEA2621151_40	contig_155688
gene_79_SAMEA2621151_40	gene_30_SAMEA2619923_17	56.36	456	181	8	15	465	17	459	1.57e-165	471.0	82890	84287	27914	29293	SAMEA2621151_40	SAMEA2619923_17
gene_79_SAMEA2621151_40	gene_87_contig_156409	50.107	469	212	8	12	465	9	470	1.2e-145	421.0	82890	84287	89952	91373	SAMEA2621151_40	contig_156409
gene_7_SAMEA2621061_122	gene_98_SAMEA2621151_40	80.488	123	18	2	99	217	18	138	7.17e-63	188.0	2371	3024	105182	105598	SAMEA2621061_122	SAMEA2621151_40
gene_7_SAMEA2621061_122	gene_66_contig_155688	80.18	111	22	0	107	217	2	112	2.16e-61	184.0	2371	3024	44124	44462	SAMEA2621061_122	contig_155688
gene_7_SAMEA2621061_122	gene_40_contig_154566	82.143	112	14	1	112	217	148	259	2.11e-58	181.0	2371	3024	48586	49365	SAMEA2621061_122	contig_154566
gene_7_SAMEA2621061_122	gene_15_contig_156409	88.298	94	11	0	124	217	13	106	5.07e-53	162.0	2371	3024	17973	18293	SAMEA2621061_122	contig_156409
gene_7_SAMEA2621061_122	gene_12_SAMEA2621085_65	87.234	94	12	0	124	217	13	106	1.28e-52	161.0	2371	3024	6907	7227	SAMEA2621061_122	SAMEA2621085_65
gene_7_contig_154566	gene_72_contig_155688	50.515	97	41	3	97	190	51	143	1.31e-24	90.9	16246	16836	64235	64702	contig_154566	contig_155688
gene_80_SAMEA2621151_40	gene_33_SAMEA2621085_65	53.181	393	170	6	1432	1815	1357	1744	3.15e-118	409.0	84340	89823	23286	28529	SAMEA2621151_40	SAMEA2621085_65
gene_80_contig_156409	gene_94_contig_155688	51.992	477	217	4	1	466	1	476	0.0	513.0	77201	78601	85221	86702	contig_156409	contig_155688
gene_80_contig_156409	gene_23_SAMEA2621061_122	51.907	472	215	4	4	464	7	477	0.0	512.0	77201	78601	18889	20370	contig_156409	SAMEA2621061_122
gene_80_contig_156409	gene_23_SAMEA2619923_17	50.538	465	218	4	5	458	7	470	1.63e-180	510.0	77201	78601	16459	17949	contig_156409	SAMEA2619923_17
gene_80_contig_156409	gene_86_SAMEA2621151_40	50.526	475	223	4	1	464	3	476	6.89e-174	493.0	77201	78601	94159	95634	contig_156409	SAMEA2621151_40
gene_81_SAMEA2621085_65	gene_34_SAMEA2621151_40	61.333	225	82	2	2	225	24	244	3.41e-83	244.0	85848	86525	20101	20835	SAMEA2621085_65	SAMEA2621151_40
gene_81_SAMEA2621085_65	gene_16_contig_155688	54.46	213	80	6	18	225	7	207	5.31e-69	207.0	85848	86525	12068	12691	SAMEA2621085_65	contig_155688
gene_81_SAMEA2621151_40	gene_32_SAMEA2621085_65	54.902	204	55	2	2	168	3	206	3.86e-67	199.0	89966	90472	22504	23124	SAMEA2621151_40	SAMEA2621085_65
gene_81_contig_155688	gene_33_SAMEA2619923_17	58.696	92	37	1	13	104	3	93	1.6e-32	107.0	70521	70883	31037	31411	contig_155688	SAMEA2619923_17
gene_82_SAMEA2619923_17	gene_24_contig_155688	75.342	146	34	1	1	146	1	144	4.75e-79	226.0	91069	91509	14875	15309	SAMEA2619923_17	contig_155688
gene_82_SAMEA2619923_17	gene_83_SAMEA2621061_122	77.305	141	30	1	1	141	25	163	2.41e-78	226.0	91069	91509	89349	89894	SAMEA2619923_17	SAMEA2621061_122
gene_82_SAMEA2619923_17	gene_63_contig_154566	71.831	142	38	1	1	142	25	164	3.24e-74	215.0	91069	91509	66279	66779	SAMEA2619923_17	contig_154566
gene_82_SAMEA2619923_17	gene_24_SAMEA2621151_40	57.419	155	55	2	1	146	25	177	1.18e-61	184.0	91069	91509	16027	16560	SAMEA2619923_17	SAMEA2621151_40
gene_82_SAMEA2619923_17	gene_94_SAMEA2621085_65	62.069	145	51	2	1	142	25	168	1.57e-60	181.0	91069	91509	97474	97986	SAMEA2619923_17	SAMEA2621085_65
gene_82_SAMEA2619923_17	gene_41_contig_156409	58.385	161	47	4	1	143	25	183	6.31e-60	180.0	91069	91509	41468	42034	SAMEA2619923_17	contig_156409
gene_82_SAMEA2621151_40	gene_29_SAMEA2621061_122	52.632	114	50	2	1	111	1	113	6.39e-37	117.0	90474	90818	25435	25785	SAMEA2621151_40	SAMEA2621061_122
gene_82_SAMEA2621151_40	gene_87_contig_155688	51.402	107	50	2	4	109	3	108	4.37e-31	103.0	90474	90818	80420	80758	SAMEA2621151_40	contig_155688
gene_82_contig_156409	gene_25_SAMEA2619923_17	58.615	592	226	3	4	594	3	576	0.0	725.0	80284	82125	19266	21014	contig_156409	SAMEA2619923_17
gene_82_contig_156409	gene_29_SAMEA2621085_65	57.262	599	234	7	1	595	1	581	0.0	694.0	80284	82125	20001	21761	contig_156409	SAMEA2621085_65
gene_82_contig_156409	gene_23_contig_154566	56.616	597	233	9	1	594	1	574	0.0	683.0	80284	82125	32577	34319	contig_156409	contig_154566
gene_82_contig_156409	gene_27_SAMEA2621061_122	55.518	598	217	7	3	568	4	584	0.0	678.0	80284	82125	23244	25028	contig_156409	SAMEA2621061_122
gene_82_contig_156409	gene_84_SAMEA2621151_40	60.326	552	187	10	30	578	1	523	0.0	677.0	80284	82125	91226	92863	contig_156409	SAMEA2621151_40
gene_82_contig_156409	gene_89_contig_155688	55.519	607	246	8	4	603	3	592	0.0	672.0	80284	82125	81163	82944	contig_156409	contig_155688
gene_83_SAMEA2619923_17	gene_102_SAMEA2621061_122	51.553	161	76	2	487	647	18	176	1.51e-53	178.0	91616	93574	101477	102067	SAMEA2619923_17	SAMEA2621061_122
gene_83_SAMEA2621061_122	gene_63_contig_154566	74.233	163	42	0	1	163	1	163	1.14e-88	253.0	89349	89894	66279	66779	SAMEA2621061_122	contig_154566
gene_83_SAMEA2621061_122	gene_82_SAMEA2619923_17	77.305	141	30	1	25	163	1	141	2.99e-78	226.0	89349	89894	91069	91509	SAMEA2621061_122	SAMEA2619923_17
gene_83_SAMEA2621061_122	gene_24_contig_155688	76.259	139	33	0	25	163	1	139	6.08e-78	225.0	89349	89894	14875	15309	SAMEA2621061_122	contig_155688
gene_83_SAMEA2621061_122	gene_24_SAMEA2621151_40	58.721	172	62	1	1	163	1	172	2.59e-73	215.0	89349	89894	16027	16560	SAMEA2621061_122	SAMEA2621151_40
gene_83_SAMEA2621061_122	gene_41_contig_156409	58.289	187	58	4	1	167	1	187	1.85e-70	208.0	89349	89894	41468	42034	SAMEA2621061_122	contig_156409
gene_83_SAMEA2621061_122	gene_94_SAMEA2621085_65	61.078	167	61	2	1	163	1	167	1.33e-67	200.0	89349	89894	97474	97986	SAMEA2621061_122	SAMEA2621085_65
gene_83_contig_154566	gene_69_SAMEA2621061_122	62.757	341	114	5	1	337	1	332	1.99e-157	440.0	76702	77715	80526	81524	contig_154566	SAMEA2621061_122
gene_83_contig_154566	gene_44_SAMEA2621151_40	55.372	242	88	6	97	332	6	233	2.73e-89	264.0	76702	77715	26255	26968	contig_154566	SAMEA2621151_40
gene_83_contig_155688	gene_31_SAMEA2619923_17	75.635	394	68	2	1	366	1	394	0.0	630.0	71407	72507	29330	30514	contig_155688	SAMEA2619923_17
gene_83_contig_155688	gene_35_SAMEA2621085_65	81.915	376	58	3	1	366	1	376	0.0	623.0	71407	72507	30007	31137	contig_155688	SAMEA2621085_65
gene_83_contig_155688	gene_78_SAMEA2621151_40	76.215	391	68	4	1	366	1	391	0.0	619.0	71407	72507	81677	82852	contig_155688	SAMEA2621151_40
gene_83_contig_155688	gene_17_contig_154566	80.637	377	62	3	1	366	1	377	0.0	613.0	71407	72507	23323	24456	contig_155688	contig_154566
gene_83_contig_155688	gene_33_SAMEA2621061_122	75.773	388	72	3	1	366	1	388	0.0	597.0	71407	72507	33398	34564	contig_155688	SAMEA2621061_122
gene_83_contig_155688	gene_88_contig_156409	71.916	381	92	4	1	366	1	381	0.0	570.0	71407	72507	91376	92521	contig_155688	contig_156409
gene_84_SAMEA2621061_122	gene_15_contig_155688	63.291	79	26	2	1	79	1	76	5.81e-31	100.0	89902	90141	11717	11947	SAMEA2621061_122	contig_155688
gene_84_SAMEA2621061_122	gene_85_SAMEA2619923_17	58.462	65	25	1	11	75	4	66	1.52e-23	81.3	89902	90141	94039	94263	SAMEA2621061_122	SAMEA2619923_17
gene_84_SAMEA2621151_40	gene_27_SAMEA2621061_122	72.535	568	129	4	1	545	31	594	0.0	852.0	91226	92863	23244	25028	SAMEA2621151_40	SAMEA2621061_122
gene_84_SAMEA2621151_40	gene_29_SAMEA2621085_65	73.118	558	136	3	1	545	30	586	0.0	840.0	91226	92863	20001	21761	SAMEA2621151_40	SAMEA2621085_65
gene_84_SAMEA2621151_40	gene_23_contig_154566	72.401	558	137	3	1	545	27	580	0.0	838.0	91226	92863	32577	34319	SAMEA2621151_40	contig_154566
gene_84_SAMEA2621151_40	gene_89_contig_155688	67.788	565	160	3	1	544	29	592	0.0	804.0	91226	92863	81163	82944	SAMEA2621151_40	contig_155688
gene_84_SAMEA2621151_40	gene_25_SAMEA2619923_17	65.018	566	165	6	1	545	29	582	0.0	758.0	91226	92863	19266	21014	SAMEA2621151_40	SAMEA2619923_17
gene_84_SAMEA2621151_40	gene_82_contig_156409	66.592	449	146	3	1	446	30	477	0.0	662.0	91226	92863	80284	82125	SAMEA2621151_40	contig_156409
gene_84_contig_155688	gene_32_SAMEA2621061_122	58.969	485	147	13	1	458	1	460	0.0	511.0	72525	73904	31977	33362	contig_155688	SAMEA2621061_122
gene_84_contig_155688	gene_79_SAMEA2621151_40	56.803	463	162	9	15	456	19	464	1.41e-166	474.0	72525	73904	82890	84287	contig_155688	SAMEA2621151_40
gene_84_contig_155688	gene_34_SAMEA2621085_65	58.887	467	160	10	11	458	14	467	2.27e-160	458.0	72525	73904	28595	30001	contig_155688	SAMEA2621085_65
gene_84_contig_155688	gene_18_contig_154566	57.549	457	169	10	17	457	13	460	3.31e-158	452.0	72525	73904	24459	25847	contig_155688	contig_154566
gene_84_contig_155688	gene_30_SAMEA2619923_17	52.402	458	174	10	15	452	21	454	3.66e-143	414.0	72525	73904	27914	29293	contig_155688	SAMEA2619923_17
gene_84_contig_155688	gene_87_contig_156409	50.763	459	204	7	17	458	18	471	4.75e-140	406.0	72525	73904	89952	91373	contig_155688	contig_156409
gene_85_SAMEA2619923_17	gene_15_contig_155688	62.903	62	23	0	4	65	10	71	6.99e-26	87.0	94039	94263	11717	11947	SAMEA2619923_17	contig_155688
gene_85_SAMEA2619923_17	gene_84_SAMEA2621061_122	58.462	65	25	1	4	66	11	75	1.43e-23	81.3	94039	94263	89902	90141	SAMEA2619923_17	SAMEA2621061_122
gene_85_SAMEA2621151_40	gene_28_SAMEA2621085_65	62.865	377	140	0	21	397	8	384	6.28e-180	502.0	92950	94143	18847	20001	SAMEA2621151_40	SAMEA2621085_65
gene_85_SAMEA2621151_40	gene_26_SAMEA2621061_122	55.348	374	167	0	20	393	33	406	5.01e-157	445.0	92950	94143	22012	23244	SAMEA2621151_40	SAMEA2621061_122
gene_85_contig_154566	gene_66_SAMEA2621061_122	53.366	817	345	10	2	788	1	811	0.0	869.0	78466	80844	77158	79629	contig_154566	SAMEA2621061_122
gene_85_contig_154566	gene_69_SAMEA2621085_65	50.251	796	376	7	1	792	16	795	0.0	808.0	78466	80844	76530	78920	contig_154566	SAMEA2621085_65
gene_85_contig_154566	gene_51_contig_155688	51.995	752	318	10	58	785	1	733	0.0	778.0	78466	80844	28759	30990	contig_154566	contig_155688
gene_86_SAMEA2621061_122	gene_69_contig_154566	51.765	85	41	0	1	85	1	85	1.71e-29	97.4	90584	90856	69638	69916	SAMEA2621061_122	contig_154566
gene_86_SAMEA2621151_40	gene_25_contig_154566	84.959	492	71	1	3	491	2	493	0.0	885.0	94159	95634	35538	37019	SAMEA2621151_40	contig_154566
gene_86_SAMEA2621151_40	gene_27_SAMEA2621085_65	82.787	488	83	1	5	491	4	491	0.0	870.0	94159	95634	17275	18750	SAMEA2621151_40	SAMEA2621085_65
gene_86_SAMEA2621151_40	gene_23_SAMEA2621061_122	73.727	491	128	1	2	491	3	493	0.0	781.0	94159	95634	18889	20370	SAMEA2621151_40	SAMEA2621061_122
gene_86_SAMEA2621151_40	gene_94_contig_155688	72.561	492	131	1	4	491	2	493	0.0	775.0	94159	95634	85221	86702	SAMEA2621151_40	contig_155688
gene_86_SAMEA2621151_40	gene_23_SAMEA2619923_17	66.392	485	162	1	1	484	1	485	0.0	707.0	94159	95634	16459	17949	SAMEA2621151_40	SAMEA2619923_17
gene_86_SAMEA2621151_40	gene_80_contig_156409	50.526	475	223	4	3	476	1	464	1.03e-170	485.0	94159	95634	77201	78601	SAMEA2621151_40	contig_156409
gene_86_contig_155688	gene_39_contig_154566	59.701	67	25	1	24	90	8	72	3.7e-23	85.5	79701	80420	48368	48586	contig_155688	contig_154566
gene_87_contig_154566	gene_48_SAMEA2621151_40	98.387	62	1	0	1	62	6	67	1.35e-40	123.0	80972	81160	30547	30750	contig_154566	SAMEA2621151_40
gene_87_contig_154566	gene_72_SAMEA2621085_65	79.661	59	12	0	1	59	1	59	6.55e-33	103.0	80972	81160	80603	80788	contig_154566	SAMEA2621085_65
gene_87_contig_154566	gene_64_SAMEA2619923_17	79.661	59	12	0	1	59	1	59	1.81e-31	100.0	80972	81160	77359	77547	contig_154566	SAMEA2619923_17
gene_87_contig_155688	gene_82_SAMEA2621151_40	51.402	107	50	2	3	108	4	109	4.29e-31	103.0	80420	80758	90474	90818	contig_155688	SAMEA2621151_40
gene_87_contig_155688	gene_29_SAMEA2621061_122	50.0	114	47	2	4	111	5	114	7.34e-31	102.0	80420	80758	25435	25785	contig_155688	SAMEA2621061_122
gene_87_contig_156409	gene_84_contig_155688	50.763	459	204	7	18	471	17	458	1.67e-145	420.0	89952	91373	72525	73904	contig_156409	contig_155688
gene_87_contig_156409	gene_32_SAMEA2621061_122	50.855	468	201	9	13	471	13	460	2.14e-142	412.0	89952	91373	31977	33362	contig_156409	SAMEA2621061_122
gene_87_contig_156409	gene_18_contig_154566	50.753	465	202	8	17	470	12	460	1.13e-139	405.0	89952	91373	24459	25847	contig_156409	contig_154566
gene_87_contig_156409	gene_30_SAMEA2619923_17	50.321	467	197	9	13	470	19	459	1.05e-137	400.0	89952	91373	27914	29293	contig_156409	SAMEA2619923_17
gene_87_contig_156409	gene_34_SAMEA2621085_65	51.143	481	195	9	8	471	10	467	7.06e-134	391.0	89952	91373	28595	30001	contig_156409	SAMEA2621085_65
gene_88_contig_156409	gene_31_SAMEA2619923_17	72.544	397	90	4	1	381	1	394	0.0	602.0	91376	92521	29330	30514	contig_156409	SAMEA2619923_17
gene_88_contig_156409	gene_78_SAMEA2621151_40	68.02	394	110	6	1	381	1	391	0.0	558.0	91376	92521	81677	82852	contig_156409	SAMEA2621151_40
gene_88_contig_156409	gene_35_SAMEA2621085_65	71.99	382	100	4	1	381	1	376	0.0	553.0	91376	92521	30007	31137	contig_156409	SAMEA2621085_65
gene_88_contig_156409	gene_83_contig_155688	71.916	381	92	4	1	381	1	366	0.0	551.0	91376	92521	71407	72507	contig_156409	contig_155688
gene_88_contig_156409	gene_33_SAMEA2621061_122	70.918	392	99	8	1	381	1	388	0.0	539.0	91376	92521	33398	34564	contig_156409	SAMEA2621061_122
gene_88_contig_156409	gene_17_contig_154566	69.531	384	107	6	1	381	1	377	0.0	535.0	91376	92521	23323	24456	contig_156409	contig_154566
gene_89_contig_154566	gene_64_SAMEA2621061_122	50.765	327	142	5	1	318	1	317	1.3e-118	341.0	81561	82526	75582	76574	contig_154566	SAMEA2621061_122
gene_89_contig_155688	gene_27_SAMEA2621061_122	68.473	609	159	8	1	592	1	593	0.0	856.0	81163	82944	23244	25028	contig_155688	SAMEA2621061_122
gene_89_contig_155688	gene_84_SAMEA2621151_40	68.467	574	141	7	29	592	1	544	0.0	818.0	81163	82944	91226	92863	contig_155688	SAMEA2621151_40
gene_89_contig_155688	gene_25_SAMEA2619923_17	65.714	595	187	6	1	592	1	581	0.0	811.0	81163	82944	19266	21014	contig_155688	SAMEA2619923_17
gene_89_contig_155688	gene_29_SAMEA2621085_65	65.152	594	196	3	1	592	1	585	0.0	809.0	81163	82944	20001	21761	contig_155688	SAMEA2621085_65
gene_89_contig_155688	gene_23_contig_154566	65.541	592	191	5	1	592	1	579	0.0	793.0	81163	82944	32577	34319	contig_155688	contig_154566
gene_89_contig_155688	gene_82_contig_156409	56.882	603	244	7	3	592	4	603	0.0	672.0	81163	82944	80284	82125	contig_155688	contig_156409
gene_89_contig_156409	gene_36_SAMEA2621085_65	53.147	143	63	4	1	141	1	141	3.33e-25	90.1	92553	92981	31173	31601	contig_156409	SAMEA2621085_65
gene_8_SAMEA2621061_122	gene_9_SAMEA2621085_65	61.314	137	53	0	197	333	3	139	7.16e-54	179.0	3024	5681	4744	5163	SAMEA2621061_122	SAMEA2621085_65
gene_8_contig_154566	gene_44_SAMEA2621085_65	51.693	443	186	10	314	743	247	674	8.45e-154	459.0	16847	19081	36733	38760	contig_154566	SAMEA2621085_65
gene_8_contig_154566	gene_43_SAMEA2621061_122	63.776	196	65	1	549	744	587	776	3.06e-80	268.0	16847	19081	39078	41408	contig_154566	SAMEA2621061_122
gene_90_SAMEA2621061_122	gene_92_SAMEA2621085_65	51.327	113	52	1	3	115	5	114	8.31e-29	116.0	92170	93813	94709	96442	SAMEA2621061_122	SAMEA2621085_65
gene_91_SAMEA2621151_40	gene_22_SAMEA2621085_65	67.513	197	64	0	2	198	18	214	9.25e-108	305.0	100433	101062	11777	12454	SAMEA2621151_40	SAMEA2621085_65
gene_91_SAMEA2621151_40	gene_18_SAMEA2621061_122	66.0	200	68	0	2	201	29	228	3.06e-103	294.0	100433	101062	12513	13226	SAMEA2621151_40	SAMEA2621061_122
gene_91_SAMEA2621151_40	gene_98_contig_155688	63.415	205	74	1	2	205	19	223	2.15e-100	286.0	100433	101062	91770	92450	SAMEA2621151_40	contig_155688
gene_91_SAMEA2621151_40	gene_30_contig_154566	63.0	200	74	0	2	201	14	213	4.37e-99	283.0	100433	101062	41835	42494	SAMEA2621151_40	contig_154566
gene_91_SAMEA2621151_40	gene_19_SAMEA2619923_17	54.0	200	91	1	2	201	28	226	3.89e-80	236.0	100433	101062	11418	12149	SAMEA2621151_40	SAMEA2619923_17
gene_91_contig_154566	gene_62_SAMEA2621061_122	65.455	110	38	0	1	110	1	110	6.15e-51	160.0	82857	83192	74176	75288	contig_154566	SAMEA2621061_122
gene_91_contig_154566	gene_66_SAMEA2621085_65	62.727	110	41	0	1	110	4	113	2.11e-48	154.0	82857	83192	74105	75208	contig_154566	SAMEA2621085_65
gene_91_contig_154566	gene_57_contig_155688	60.909	110	43	0	1	110	1	110	5.77e-48	153.0	82857	83192	33030	34118	contig_154566	contig_155688
gene_91_contig_154566	gene_51_SAMEA2621151_40	52.727	110	52	0	1	110	1	110	2.42e-38	128.0	82857	83192	32374	33483	contig_154566	SAMEA2621151_40
gene_91_contig_154566	gene_61_SAMEA2619923_17	52.885	104	48	1	4	106	3	106	3.08e-33	114.0	82857	83192	74981	76087	contig_154566	SAMEA2619923_17
gene_91_contig_155688	gene_6_SAMEA2621061_122	88.298	94	11	0	9	102	7	100	1.5e-56	167.0	84268	84672	2063	2371	contig_155688	SAMEA2621061_122
gene_91_contig_155688	gene_14_SAMEA2621085_65	83.333	102	15	2	1	101	1	101	1.35e-55	165.0	84268	84672	7591	7911	contig_155688	SAMEA2621085_65
gene_91_contig_155688	gene_13_contig_156409	80.435	92	18	0	10	101	3	94	5.57e-50	151.0	84268	84672	17274	17573	contig_155688	contig_156409
gene_92_SAMEA2621085_65	gene_90_SAMEA2621061_122	51.327	113	52	1	5	114	3	115	6.91e-29	116.0	94709	96442	92170	93813	SAMEA2621085_65	SAMEA2621061_122
gene_92_SAMEA2621151_40	gene_21_SAMEA2621085_65	59.524	84	32	1	1	82	1	84	3.34e-32	103.0	101153	101407	11490	11744	SAMEA2621151_40	SAMEA2621085_65
gene_92_SAMEA2621151_40	gene_31_contig_154566	51.724	87	36	1	2	82	1	87	2.68e-24	84.0	101153	101407	42561	42827	SAMEA2621151_40	contig_154566
gene_92_contig_154566	gene_62_SAMEA2621061_122	57.322	239	102	0	1	239	126	364	1.42e-104	303.0	83234	83965	74176	75288	contig_154566	SAMEA2621061_122
gene_92_contig_154566	gene_66_SAMEA2621085_65	57.261	241	98	1	1	241	129	364	1.59e-103	301.0	83234	83965	74105	75208	contig_154566	SAMEA2621085_65
gene_92_contig_154566	gene_51_SAMEA2621151_40	52.479	242	109	2	1	241	126	362	2.08e-91	270.0	83234	83965	32374	33483	contig_154566	SAMEA2621151_40
gene_92_contig_155688	gene_5_SAMEA2621061_122	72.308	65	18	0	4	68	6	70	5.35e-33	104.0	84669	84875	1869	2081	contig_155688	SAMEA2621061_122
gene_93_contig_154566	gene_64_SAMEA2621085_65	71.806	227	64	0	1	227	6	232	4.82e-133	370.0	84211	84900	73247	73945	contig_154566	SAMEA2621085_65
gene_93_contig_154566	gene_60_SAMEA2621061_122	70.175	228	68	0	1	228	6	233	1.38e-127	356.0	84211	84900	73097	73798	contig_154566	SAMEA2621061_122
gene_93_contig_154566	gene_58_contig_155688	66.228	228	76	1	1	227	6	233	8.73e-119	334.0	84211	84900	34354	35055	contig_154566	contig_155688
gene_93_contig_154566	gene_52_SAMEA2621151_40	64.474	228	76	1	1	228	5	227	2.17e-108	307.0	84211	84900	33697	34383	contig_154566	SAMEA2621151_40
gene_94_SAMEA2621085_65	gene_63_contig_154566	68.824	170	49	2	1	170	1	166	1.07e-81	235.0	97474	97986	66279	66779	SAMEA2621085_65	contig_154566
gene_94_SAMEA2621085_65	gene_83_SAMEA2621061_122	61.078	167	61	2	1	167	1	163	1.25e-67	200.0	97474	97986	89349	89894	SAMEA2621085_65	SAMEA2621061_122
gene_94_SAMEA2621085_65	gene_24_contig_155688	64.583	144	47	2	25	168	1	140	3.05e-61	182.0	97474	97986	14875	15309	SAMEA2621085_65	contig_155688
gene_94_SAMEA2621085_65	gene_82_SAMEA2619923_17	62.069	145	51	2	25	168	1	142	1.83e-60	181.0	97474	97986	91069	91509	SAMEA2621085_65	SAMEA2619923_17
gene_94_SAMEA2621085_65	gene_41_contig_156409	51.892	185	69	3	1	168	1	182	1.74e-58	177.0	97474	97986	41468	42034	SAMEA2621085_65	contig_156409
gene_94_SAMEA2621151_40	gene_19_SAMEA2621085_65	70.242	289	84	2	12	299	19	306	2.7e-143	404.0	102084	103067	9905	10879	SAMEA2621151_40	SAMEA2621085_65
gene_94_SAMEA2621151_40	gene_15_SAMEA2621061_122	64.912	285	100	0	25	309	20	304	6.07e-141	397.0	102084	103067	10323	11285	SAMEA2621151_40	SAMEA2621061_122
gene_94_SAMEA2621151_40	gene_33_contig_154566	62.145	317	116	4	13	326	2	317	1.6e-136	386.0	102084	103067	43450	44412	SAMEA2621151_40	contig_154566
gene_94_SAMEA2621151_40	gene_100_contig_155688	60.884	294	115	0	9	302	2	295	1.58e-135	384.0	102084	103067	93618	94547	SAMEA2621151_40	contig_155688
gene_94_SAMEA2621151_40	gene_16_SAMEA2619923_17	57.475	301	123	3	1	299	1	298	2.21e-129	369.0	102084	103067	9149	10156	SAMEA2621151_40	SAMEA2619923_17
gene_94_SAMEA2621151_40	gene_72_contig_156409	55.34	206	91	1	45	249	2	207	2.31e-79	240.0	102084	103067	68397	69269	SAMEA2621151_40	contig_156409
gene_94_contig_154566	gene_63_SAMEA2621085_65	60.925	389	149	3	1	387	77	464	1.62e-175	493.0	85189	86361	71747	73144	contig_154566	SAMEA2621085_65
gene_94_contig_154566	gene_53_SAMEA2621151_40	61.14	386	148	2	1	385	77	461	3.74e-174	490.0	85189	86361	34505	35908	contig_154566	SAMEA2621151_40
gene_94_contig_154566	gene_58_SAMEA2621061_122	57.949	390	158	2	1	385	77	465	1e-161	459.0	85189	86361	71273	72679	contig_154566	SAMEA2621061_122
gene_94_contig_154566	gene_59_contig_155688	50.128	391	183	3	1	384	77	462	2.51e-133	386.0	85189	86361	35092	36489	contig_154566	contig_155688
gene_94_contig_155688	gene_23_SAMEA2621061_122	79.022	491	100	1	3	493	6	493	0.0	843.0	85221	86702	18889	20370	contig_155688	SAMEA2621061_122
gene_94_contig_155688	gene_27_SAMEA2621085_65	76.065	493	115	1	1	493	2	491	0.0	808.0	85221	86702	17275	18750	contig_155688	SAMEA2621085_65
gene_94_contig_155688	gene_86_SAMEA2621151_40	72.561	492	131	1	2	493	4	491	0.0	775.0	85221	86702	94159	95634	contig_155688	SAMEA2621151_40
gene_94_contig_155688	gene_25_contig_154566	73.32	491	130	1	3	493	4	493	0.0	772.0	85221	86702	35538	37019	contig_155688	contig_154566
gene_94_contig_155688	gene_23_SAMEA2619923_17	71.869	487	136	1	5	490	7	493	0.0	757.0	85221	86702	16459	17949	contig_155688	SAMEA2619923_17
gene_94_contig_155688	gene_80_contig_156409	51.572	477	219	4	1	476	1	466	1.19e-177	503.0	85221	86702	77201	78601	contig_155688	contig_156409
gene_95_SAMEA2621061_122	gene_16_SAMEA2621151_40	63.277	177	63	2	11	185	3	179	4.52e-76	238.0	95979	97169	9724	10971	SAMEA2621061_122	SAMEA2621151_40
gene_95_SAMEA2621061_122	gene_52_contig_154566	51.596	188	79	5	6	181	50	237	6.45e-56	184.0	95979	97169	58706	59815	SAMEA2621061_122	contig_154566
gene_95_SAMEA2621061_122	gene_90_SAMEA2621085_65	51.977	177	82	3	14	187	2	178	1.61e-54	180.0	95979	97169	91156	92250	SAMEA2621061_122	SAMEA2621085_65
